claim.ind0,claim.ind1,ni.genderF,ni.genderM,ni.marital.status0,ni.marital.status1,sales.channelBroker,sales.channelOnline,sales.channelPhone,coverage.typeA,coverage.typeB,coverage.typeC,city.catArizona,city.catcolorado,city.catIowa,city.catpenni,city.catVirginia,city.catWashington,premium,n.children.cat,n.adults.cat,tenure.con,ni.age.con,len.at.res.con,credit.con,year.con,cancel
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.841963701,0.306157752,-0.936755384,-1.165121528,-0.940937027,0.001238426,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.237729544,-0.294905492,-0.095268975,-0.657726617,-0.466451072,0.5631459,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-1.947548047,-0.895968736,-0.936755384,-2.010779714,-1.889908936,-0.279715311,-0.593682601,-0.858764869,0
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.444254864,-0.294905492,0.746217434,-1.165121528,-0.940937027,1.686960848,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.282260131,-0.895968736,0.746217434,-2.010779714,-1.889908936,1.686960848,0.721116802,-0.858764869,0
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.207815626,-0.895968736,-0.095268975,0.357063206,0.008034882,0.001238426,0.721116802,-0.858764869,1
1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.004384765,-0.895968736,-0.936755384,0.357063206,1.431492746,1.686960848,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.47863749,-0.895968736,1.587703842,-0.826858254,-1.415422981,0.5631459,-0.593682601,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.61179349,1.50828424,-0.936755384,-1.672516439,-1.415422981,-0.841622786,0.721116802,-0.858764869,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.6587009,1.50828424,1.587703842,-0.826858254,0.008034882,-1.122576523,-0.593682601,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.86481364,-0.895968736,-0.936755384,-0.826858254,-0.940937027,0.844099637,-1.908482004,-0.858764869,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-2.149592604,0.907220996,0.746217434,-0.48859498,0.008034882,1.406007111,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.056570396,0.306157752,-0.936755384,0.187931569,0.957006792,1.125053374,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.35662121,0.306157752,-0.095268975,1.371853028,1.905978701,-0.841622786,0.721116802,-0.858764869,0
1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2.484100302,-0.895968736,-0.095268975,-0.995989891,-0.940937027,0.001238426,0.721116802,-0.858764869,1
1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1.622934644,-0.895968736,-0.095268975,1.371853028,-0.466451072,1.686960848,0.721116802,-0.858764869,1
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.044313936,-0.895968736,-0.095268975,0.526194843,0.008034882,-0.560669049,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.38888665,-0.294905492,-0.936755384,-1.165121528,-1.889908936,-0.841622786,-1.908482004,-0.858764869,0
1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.34325275,1.50828424,-0.936755384,-2.010779714,-1.889908936,0.5631459,0.721116802,-0.858764869,1
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.185274084,2.109347484,-0.936755384,-0.826858254,1.431492746,-1.40353026,-1.908482004,-0.858764869,1
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.271488821,-0.895968736,-0.095268975,-1.165121528,-1.415422981,0.001238426,-0.593682601,-0.858764869,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.101894369,-0.895968736,0.746217434,0.864458117,0.482520837,-0.279715311,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.54832858,-0.895968736,-0.936755384,1.710116303,0.008034882,1.406007111,-0.593682601,-0.858764869,1
1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.895526261,-0.895968736,-0.936755384,0.357063206,0.008034882,-0.279715311,0.721116802,-0.858764869,0
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-2.05271882,-0.895968736,-0.936755384,0.357063206,1.431492746,-0.841622786,0.721116802,-0.858764869,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.251404631,1.50828424,0.746217434,-1.334253165,-1.415422981,-1.40353026,-0.593682601,-0.858764869,1
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.57119499,-0.294905492,0.746217434,0.864458117,0.008034882,-0.560669049,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.529536193,-0.294905492,-0.936755384,0.526194843,0.008034882,-0.279715311,-1.908482004,-0.858764869,1
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1.297095239,-0.294905492,0.746217434,0.357063206,0.957006792,0.001238426,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.339478253,0.306157752,2.429190251,0.864458117,0.482520837,-0.560669049,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.801055584,-0.895968736,-0.936755384,-2.010779714,-1.889908936,-0.841622786,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-1.422021527,1.50828424,-0.936755384,0.526194843,0.008034882,-0.279715311,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,-0.186629323,-0.895968736,-0.936755384,1.033589754,-0.466451072,-1.40353026,0.721116802,-0.858764869,1
1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.393688985,-0.895968736,-0.095268975,0.357063206,1.905978701,0.001238426,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.289879169,1.50828424,-0.936755384,0.69532648,0.008034882,0.5631459,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,-0.973428184,0.907220996,0.746217434,0.187931569,-0.466451072,0.001238426,0.721116802,-0.858764869,1
1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.21389063,-0.895968736,-0.936755384,0.69532648,0.008034882,-0.279715311,0.721116802,-0.858764869,1
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.20964766,-0.895968736,0.746217434,0.864458117,0.482520837,-0.841622786,-0.593682601,-0.858764869,0
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.737008273,0.306157752,2.429190251,1.033589754,0.008034882,0.282192163,0.721116802,-0.858764869,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-1.75846366,-0.895968736,-0.095268975,1.710116303,0.482520837,0.282192163,-0.593682601,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.635064728,-0.895968736,-0.936755384,-1.334253165,-0.940937027,-0.841622786,-1.908482004,-0.858764869,0
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.428787652,-0.294905492,0.746217434,-0.150331705,0.957006792,1.125053374,0.721116802,-0.858764869,1
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.061358231,-0.294905492,1.587703842,-0.657726617,1.431492746,0.001238426,0.721116802,-0.858764869,0
1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.777161367,0.306157752,-0.936755384,-2.010779714,0.008034882,1.686960848,0.721116802,-0.858764869,0
1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-1.065680037,-0.895968736,-0.095268975,0.018799932,1.431492746,1.406007111,0.721116802,-0.858764869,0
0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.905927504,-0.895968736,-0.095268975,-1.334253165,-0.940937027,1.125053374,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.599781038,0.306157752,-0.936755384,0.864458117,0.482520837,0.5631459,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.969349636,-0.294905492,-0.936755384,0.018799932,1.431492746,-1.684483997,0.721116802,-0.858764869,0
0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.640580543,-0.294905492,-0.936755384,0.69532648,1.431492746,-0.560669049,-0.593682601,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.93329214,0.907220996,0.746217434,-0.319463343,-0.466451072,1.125053374,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.151345002,2.109347484,-0.936755384,0.357063206,0.008034882,0.282192163,-1.908482004,-0.858764869,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.301918235,-0.895968736,-0.936755384,0.69532648,0.482520837,1.686960848,0.721116802,-0.858764869,0
1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1.277467997,-0.294905492,-0.936755384,-1.503384802,-1.415422981,0.5631459,-0.593682601,-0.858764869,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.744959037,2.109347484,0.746217434,0.187931569,0.008034882,-0.279715311,-0.593682601,-0.858764869,1
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.428203351,1.50828424,2.429190251,-1.165121528,-1.415422981,-1.122576523,-0.593682601,-0.858764869,1
1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.256324115,-0.294905492,-0.936755384,-1.165121528,-1.889908936,-0.560669049,-0.593682601,-0.858764869,1
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.25820103,-0.294905492,-0.936755384,0.864458117,1.431492746,1.967914585,0.721116802,-0.858764869,0
1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2.233306504,-0.895968736,0.746217434,0.526194843,0.957006792,-0.841622786,0.721116802,-0.858764869,1
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.620943918,0.306157752,-0.936755384,0.69532648,0.008034882,1.686960848,-1.908482004,-0.858764869,0
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.672999004,1.50828424,-0.936755384,0.187931569,0.482520837,-0.560669049,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.629852789,1.50828424,-0.095268975,0.69532648,-0.466451072,1.967914585,-1.908482004,-0.858764869,0
1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.022935621,2.109347484,-0.936755384,-0.319463343,0.957006792,0.5631459,-0.593682601,-0.858764869,0
1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.467834018,-0.895968736,-0.936755384,-0.48859498,0.957006792,1.686960848,-1.908482004,-0.858764869,1
1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.419902725,-0.294905492,0.746217434,0.018799932,0.957006792,0.844099637,-1.908482004,-0.858764869,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.473640863,0.306157752,-0.095268975,0.018799932,1.905978701,-1.684483997,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,-1.130215585,-0.895968736,-0.095268975,-0.657726617,1.431492746,0.5631459,-1.908482004,-0.858764869,0
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.244780195,0.907220996,-0.936755384,1.710116303,1.905978701,1.406007111,0.721116802,-0.858764869,0
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.177141247,-0.895968736,-0.936755384,-1.334253165,-1.889908936,0.844099637,-1.908482004,-0.858764869,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-1.027895816,-0.294905492,-0.095268975,0.526194843,0.008034882,0.5631459,-1.908482004,-0.858764869,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.52054429,2.109347484,-0.936755384,0.69532648,0.482520837,-0.560669049,0.721116802,-0.858764869,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.176356724,-0.895968736,1.587703842,0.018799932,-0.466451072,1.125053374,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.871102639,-0.895968736,-0.095268975,0.526194843,0.957006792,-0.841622786,0.721116802,-0.858764869,0
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.300575187,0.907220996,-0.936755384,0.357063206,1.431492746,1.406007111,0.721116802,-0.858764869,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-1.5682803,-0.294905492,-0.095268975,-0.48859498,-0.466451072,-0.841622786,-1.908482004,-0.858764869,1
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.440001571,-0.294905492,-0.095268975,0.187931569,0.482520837,1.686960848,0.721116802,-0.858764869,0
0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1.042690404,-0.895968736,-0.936755384,-0.826858254,-1.415422981,-0.841622786,-1.908482004,-0.858764869,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.013659753,-0.895968736,-0.936755384,-1.503384802,-1.889908936,1.686960848,0.721116802,-0.858764869,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.210041945,-0.895968736,2.429190251,0.864458117,1.431492746,-1.122576523,0.721116802,-0.858764869,0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.489067183,-0.895968736,-0.095268975,-1.165121528,-1.415422981,0.282192163,-1.908482004,-0.858764869,0
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-1.873067309,-0.895968736,-0.936755384,-0.995989891,-1.415422981,0.282192163,0.721116802,-0.858764869,1
1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.011526467,-0.895968736,-0.095268975,0.526194843,1.431492746,0.282192163,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.913249324,1.50828424,-0.095268975,0.357063206,0.482520837,0.844099637,-1.908482004,-0.858764869,0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.287120271,-0.895968736,-0.936755384,-0.657726617,0.482520837,-0.279715311,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1.585407923,-0.294905492,-0.095268975,0.187931569,0.957006792,-0.279715311,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.046952089,0.907220996,-0.095268975,-1.503384802,-1.415422981,-0.279715311,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.230894059,-0.294905492,-0.095268975,1.202721391,0.957006792,-0.841622786,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.332079454,-0.895968736,-0.095268975,0.69532648,-0.466451072,-0.279715311,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.27528737,-0.895968736,0.746217434,-0.319463343,0.482520837,0.282192163,0.721116802,-0.858764869,0
0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.913715793,2.109347484,-0.095268975,-0.995989891,1.431492746,1.686960848,-1.908482004,-0.858764869,1
0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1.32374219,1.50828424,-0.936755384,1.371853028,0.482520837,-0.279715311,0.721116802,-0.858764869,0
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.115602323,-0.895968736,-0.936755384,1.371853028,0.957006792,0.844099637,0.721116802,-0.858764869,1
0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.594791311,-0.895968736,-0.936755384,-1.334253165,-1.889908936,-0.279715311,0.721116802,-0.858764869,0
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.006002584,-0.895968736,-0.936755384,0.864458117,0.482520837,-0.279715311,-0.593682601,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.843303905,-0.895968736,-0.095268975,-2.010779714,-0.466451072,-1.684483997,0.721116802,-0.858764869,0
0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.167809231,-0.294905492,-0.936755384,-0.150331705,-0.466451072,-0.560669049,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.897440702,-0.294905492,-0.936755384,-0.995989891,-1.415422981,1.406007111,0.721116802,-0.858764869,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.439663337,-0.895968736,-0.936755384,1.710116303,0.957006792,-0.279715311,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.394646987,-0.895968736,1.587703842,-1.672516439,-0.940937027,0.001238426,0.721116802,-0.858764869,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.297442641,-0.895968736,0.746217434,1.033589754,-0.466451072,0.282192163,0.721116802,-0.858764869,0
0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.461674363,1.50828424,-0.095268975,0.187931569,-0.466451072,0.5631459,-1.908482004,-0.858764869,0
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.956089131,-0.895968736,2.429190251,-0.657726617,-0.466451072,-0.560669049,0.721116802,-0.858764869,0
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.472228377,-0.895968736,-0.095268975,0.357063206,0.957006792,0.001238426,-0.593682601,-0.858764869,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.408648868,2.109347484,-0.095268975,0.526194843,0.482520837,-0.279715311,0.721116802,-0.858764869,1
1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.803648989,-0.895968736,1.587703842,0.864458117,1.905978701,0.001238426,-0.593682601,-0.858764869,0
1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2.04770768,-0.895968736,-0.095268975,0.018799932,0.957006792,1.125053374,-0.593682601,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.084814675,2.109347484,-0.095268975,1.033589754,1.905978701,0.001238426,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.646838999,2.109347484,-0.936755384,0.357063206,0.957006792,0.001238426,0.721116802,-0.858764869,0
0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.035752359,0.306157752,-0.936755384,-0.150331705,0.482520837,0.001238426,0.721116802,-0.858764869,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.744175662,-0.895968736,-0.095268975,-1.503384802,-1.889908936,-0.279715311,0.721116802,-0.858764869,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.750542175,0.306157752,-0.095268975,-1.165121528,-0.466451072,1.125053374,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-1.782049112,1.50828424,-0.095268975,1.202721391,0.957006792,0.282192163,0.721116802,-0.858764869,1
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.171307941,2.109347484,-0.936755384,-0.826858254,0.008034882,0.282192163,0.721116802,-0.858764869,0
0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.663414263,-0.895968736,-0.095268975,-0.48859498,-0.466451072,0.5631459,0.721116802,-0.858764869,0
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.07582062,-0.895968736,1.587703842,1.033589754,-0.466451072,0.5631459,0.721116802,-0.858764869,0
1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.215506492,-0.895968736,-0.095268975,0.357063206,0.008034882,0.001238426,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.859043498,-0.294905492,1.587703842,0.018799932,0.482520837,1.125053374,0.721116802,-0.858764869,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.23284343,-0.294905492,-0.095268975,-0.48859498,-1.415422981,1.406007111,-1.908482004,-0.858764869,1
1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1.73672793,-0.294905492,-0.936755384,0.69532648,-0.466451072,-0.560669049,0.721116802,-0.858764869,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.191470991,-0.294905492,-0.095268975,0.526194843,0.482520837,-1.122576523,-0.593682601,-0.858764869,0
0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-1.264673858,-0.294905492,-0.936755384,-0.657726617,-0.940937027,-1.122576523,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.439932509,-0.294905492,-0.936755384,0.69532648,-0.466451072,1.125053374,-0.593682601,-0.858764869,0
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.448559856,-0.294905492,1.587703842,0.187931569,-0.466451072,-0.560669049,-0.593682601,-0.858764869,1
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.387717478,0.306157752,-0.936755384,0.018799932,0.482520837,-0.279715311,0.721116802,-0.858764869,0
0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.296663099,-0.294905492,-0.095268975,-1.334253165,-0.466451072,0.5631459,0.721116802,-0.858764869,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.948711035,-0.294905492,2.429190251,0.018799932,1.431492746,-1.122576523,-1.908482004,-0.858764869,0
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-1.057809611,-0.895968736,-0.936755384,-0.826858254,-0.940937027,-1.122576523,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.846569981,-0.895968736,-0.095268975,-0.150331705,0.957006792,1.125053374,-0.593682601,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.291133759,0.306157752,-0.936755384,0.187931569,0.957006792,1.125053374,-0.593682601,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.315586354,0.306157752,0.746217434,0.69532648,0.008034882,0.844099637,0.721116802,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.495470403,-0.895968736,-0.936755384,-1.841648076,-0.466451072,-0.279715311,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.034780414,-0.895968736,-0.936755384,-0.319463343,1.905978701,0.5631459,0.721116802,-0.858764869,1
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.207114603,2.109347484,-0.095268975,0.864458117,0.957006792,-0.560669049,0.721116802,-0.858764869,1
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1.889263564,-0.294905492,2.429190251,-0.995989891,1.905978701,0.282192163,0.721116802,-0.858764869,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.92693101,-0.895968736,2.429190251,-1.165121528,-0.940937027,0.282192163,-0.593682601,-0.858764869,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1.519436281,2.109347484,-0.936755384,0.526194843,0.482520837,-0.841622786,-1.908482004,-0.858764869,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.758980095,1.50828424,-0.936755384,0.526194843,0.008034882,-1.684483997,-1.908482004,-0.858764869,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.258532161,-0.294905492,-0.095268975,-1.165121528,-1.415422981,-1.122576523,-0.593682601,-0.858764869,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.266623242,-0.294905492,-0.936755384,0.018799932,0.482520837,1.686960848,-0.593682601,-0.858764869,1
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.152967795,-0.294905492,-0.936755384,-0.150331705,0.957006792,-1.684483997,0.721116802,-0.858764869,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.145107063,-0.895968736,-0.095268975,0.69532648,1.905978701,0.844099637,-0.593682601,-0.858764869,1
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.857079013,-0.895968736,2.429190251,0.864458117,1.905978701,-0.560669049,-1.908482004,-0.858764869,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.537057581,-0.895968736,-0.095268975,0.526194843,0.482520837,1.406007111,0.721116802,-0.858764869,0
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-0.600137584,-0.294905492,-0.095268975,-1.165121528,-1.415422981,-0.560669049,-1.908482004,-0.858764869,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.342783276,0.306157752,0.746217434,1.540984666,1.431492746,-0.560669049,0.721116802,-0.858764869,0
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.740876855,-0.895968736,-0.936755384,1.540984666,0.008034882,0.282192163,0.721116802,-0.858764869,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.479811225,-0.294905492,-0.095268975,-0.48859498,0.008034882,-0.279715311,-0.593682601,-0.858764869,0
0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.399833642,-0.895968736,-0.095268975,-0.150331705,0.482520837,0.001238426,-0.593682601,-0.858764869,1
1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.393530011,-0.895968736,-0.936755384,0.357063206,0.482520837,0.844099637,-0.593682601,-0.858764869,0
0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-1.334825806,-0.895968736,0.746217434,-1.841648076,-1.415422981,1.406007111,-1.908482004,-0.858764869,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.807360367,-0.895968736,-0.936755384,0.69532648,0.482520837,-1.122576523,0.721116802,-0.858764869,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-1.277393949,1.50828424,0.746217434,-0.150331705,0.957006792,-1.40353026,0.721116802,-0.858764869,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-2.296327426,-0.895968736,-0.936755384,-0.995989891,-0.940937027,-0.560669049,-0.593682601,-0.858764869,0
